Хичээлийн_харьяалах_нэгж_дугаар,Хичээлийн_харьяалах_нэгж,Хичээлийн_дугаар,Хичээлийн_нэр,Дүн,Үсгэн_дүн,Үсгэн_дүн_тоо
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,2ca586bb2adf43e68fb77b916b0fc7db,Макро эдийн засгийн статистик- Үндэсний тооцооны систем,A+,G,1
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,2ca586bb2adf43e68fb77b916b0fc7db,Макро эдийн засгийн статистик- Үндэсний тооцооны систем,B,G,1
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,2ca586bb2adf43e68fb77b916b0fc7db,Макро эдийн засгийн статистик- Үндэсний тооцооны систем,B+,G,1
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,2ca586bb2adf43e68fb77b916b0fc7db,Макро эдийн засгийн статистик- Үндэсний тооцооны систем,C,G,2
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,2ca586bb2adf43e68fb77b916b0fc7db,Макро эдийн засгийн статистик- Үндэсний тооцооны систем,C,G,1
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,2ca586bb2adf43e68fb77b916b0fc7db,Макро эдийн засгийн статистик- Үндэсний тооцооны систем,D,G,3
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,2ca586bb2adf43e68fb77b916b0fc7db,Макро эдийн засгийн статистик- Үндэсний тооцооны систем,D,G,2
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,c7f06a3e0ab3785cab98e8d0180d9784,Макроэкономиксийн үндэс (Ерөнхий суурь),A,G,20
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,c7f06a3e0ab3785cab98e8d0180d9784,Макроэкономиксийн үндэс (Ерөнхий суурь),A+,G,15
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,c7f06a3e0ab3785cab98e8d0180d9784,Макроэкономиксийн үндэс (Ерөнхий суурь),B,G,28
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,c7f06a3e0ab3785cab98e8d0180d9784,Макроэкономиксийн үндэс (Ерөнхий суурь),B,G,15
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,c7f06a3e0ab3785cab98e8d0180d9784,Макроэкономиксийн үндэс (Ерөнхий суурь),B+,G,8
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,c7f06a3e0ab3785cab98e8d0180d9784,Макроэкономиксийн үндэс (Ерөнхий суурь),C,G,12
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,c7f06a3e0ab3785cab98e8d0180d9784,Макроэкономиксийн үндэс (Ерөнхий суурь),C,G,18
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,c7f06a3e0ab3785cab98e8d0180d9784,Макроэкономиксийн үндэс (Ерөнхий суурь),C+,G,13
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,c7f06a3e0ab3785cab98e8d0180d9784,Макроэкономиксийн үндэс (Ерөнхий суурь),D,G,21
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,c7f06a3e0ab3785cab98e8d0180d9784,Макроэкономиксийн үндэс (Ерөнхий суурь),D,G,19
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,c7f06a3e0ab3785cab98e8d0180d9784,Макроэкономиксийн үндэс (Ерөнхий суурь),F,G,26
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,c7f06a3e0ab3785cab98e8d0180d9784,Макроэкономиксийн үндэс (Ерөнхий суурь),F,I,1
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,c7f06a3e0ab3785cab98e8d0180d9784,Макроэкономиксийн үндэс (Ерөнхий суурь),F,W,14
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,c7f06a3e0ab3785cab98e8d0180d9784,Макроэкономиксийн үндэс (Ерөнхий суурь),F,WF,22
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,c7f06a3e0ab3785cab98e8d0180d9784,Макроэкономиксийн үндэс (Ерөнхий суурь),F,CA,2
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,cf2f3fe19ffba462831d7f037a07fc83,Макроэкономиксийн шинжилгээ,C,G,3
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,cf2f3fe19ffba462831d7f037a07fc83,Макроэкономиксийн шинжилгээ,C,G,3
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,cf2f3fe19ffba462831d7f037a07fc83,Макроэкономиксийн шинжилгээ,D,G,4
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,cf2f3fe19ffba462831d7f037a07fc83,Макроэкономиксийн шинжилгээ,F,G,11
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,cf2f3fe19ffba462831d7f037a07fc83,Макроэкономиксийн шинжилгээ,F,W,10
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,cf2f3fe19ffba462831d7f037a07fc83,Макроэкономиксийн шинжилгээ,F,WF,10
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,cf2f3fe19ffba462831d7f037a07fc83,Макроэкономиксийн шинжилгээ,F,CA,1
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,ef1f3fc8be928fd5b5e721689bb92b7b,Менежментийн экономикс,A,G,3
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,ef1f3fc8be928fd5b5e721689bb92b7b,Менежментийн экономикс,A+,G,2
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,ef1f3fc8be928fd5b5e721689bb92b7b,Менежментийн экономикс,B,G,4
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,ef1f3fc8be928fd5b5e721689bb92b7b,Менежментийн экономикс,B,G,7
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,ef1f3fc8be928fd5b5e721689bb92b7b,Менежментийн экономикс,B+,G,3
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,ef1f3fc8be928fd5b5e721689bb92b7b,Менежментийн экономикс,C,G,8
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,ef1f3fc8be928fd5b5e721689bb92b7b,Менежментийн экономикс,C,G,6
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,ef1f3fc8be928fd5b5e721689bb92b7b,Менежментийн экономикс,C+,G,8
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,ef1f3fc8be928fd5b5e721689bb92b7b,Менежментийн экономикс,D,G,2
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,ef1f3fc8be928fd5b5e721689bb92b7b,Менежментийн экономикс,D,G,1
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,ef1f3fc8be928fd5b5e721689bb92b7b,Менежментийн экономикс,F,I,2
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,ef1f3fc8be928fd5b5e721689bb92b7b,Менежментийн экономикс,F,WF,13
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,b6ad337fad5d5dcaac313e78183ebf61,Менежментийн экономикс* (англи),A,G,5
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,b6ad337fad5d5dcaac313e78183ebf61,Менежментийн экономикс* (англи),A+,G,3
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,b6ad337fad5d5dcaac313e78183ebf61,Менежментийн экономикс* (англи),B+,G,1
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,0e87a5d79df981f751c88e0bf91fc6ee,Микроэкономикс,C,G,1
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,0e87a5d79df981f751c88e0bf91fc6ee,Микроэкономикс,C,G,2
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,0e87a5d79df981f751c88e0bf91fc6ee,Микроэкономикс,F,G,1
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,0e87a5d79df981f751c88e0bf91fc6ee,Микроэкономикс,F,WF,2
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,87912a3373692a7c4786e19c8bdde01a,Микроэкономиксийн үндэс (Ерөнхий суурь),A,G,40
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,87912a3373692a7c4786e19c8bdde01a,Микроэкономиксийн үндэс (Ерөнхий суурь),A+,G,45
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,87912a3373692a7c4786e19c8bdde01a,Микроэкономиксийн үндэс (Ерөнхий суурь),B,G,43
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,87912a3373692a7c4786e19c8bdde01a,Микроэкономиксийн үндэс (Ерөнхий суурь),B,G,54
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,87912a3373692a7c4786e19c8bdde01a,Микроэкономиксийн үндэс (Ерөнхий суурь),B+,G,13
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,87912a3373692a7c4786e19c8bdde01a,Микроэкономиксийн үндэс (Ерөнхий суурь),C,G,41
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,87912a3373692a7c4786e19c8bdde01a,Микроэкономиксийн үндэс (Ерөнхий суурь),C,G,47
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,87912a3373692a7c4786e19c8bdde01a,Микроэкономиксийн үндэс (Ерөнхий суурь),C,R,1
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,87912a3373692a7c4786e19c8bdde01a,Микроэкономиксийн үндэс (Ерөнхий суурь),C+,G,16
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,87912a3373692a7c4786e19c8bdde01a,Микроэкономиксийн үндэс (Ерөнхий суурь),D,G,45
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,87912a3373692a7c4786e19c8bdde01a,Микроэкономиксийн үндэс (Ерөнхий суурь),D,G,50
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,87912a3373692a7c4786e19c8bdde01a,Микроэкономиксийн үндэс (Ерөнхий суурь),D,I,5
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,87912a3373692a7c4786e19c8bdde01a,Микроэкономиксийн үндэс (Ерөнхий суурь),F,I,28
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,87912a3373692a7c4786e19c8bdde01a,Микроэкономиксийн үндэс (Ерөнхий суурь),F,W,82
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,87912a3373692a7c4786e19c8bdde01a,Микроэкономиксийн үндэс (Ерөнхий суурь),F,WF,97
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,87912a3373692a7c4786e19c8bdde01a,Микроэкономиксийн үндэс (Ерөнхий суурь),F,G,56
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,87912a3373692a7c4786e19c8bdde01a,Микроэкономиксийн үндэс (Ерөнхий суурь),F,CA,11
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,451ae86722d26a608c2e174b2b2773f1,Микроэкономиксийн шинжилгээ,A,G,3
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,451ae86722d26a608c2e174b2b2773f1,Микроэкономиксийн шинжилгээ,A+,G,14
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,451ae86722d26a608c2e174b2b2773f1,Микроэкономиксийн шинжилгээ,B,G,6
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,451ae86722d26a608c2e174b2b2773f1,Микроэкономиксийн шинжилгээ,B,G,2
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,451ae86722d26a608c2e174b2b2773f1,Микроэкономиксийн шинжилгээ,C,G,9
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,451ae86722d26a608c2e174b2b2773f1,Микроэкономиксийн шинжилгээ,C,G,14
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,aa988447067c0355df0223065af9d055,Микроэкономиксийн шинжилгээ,C,G,1
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,451ae86722d26a608c2e174b2b2773f1,Микроэкономиксийн шинжилгээ,C+,G,2
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,451ae86722d26a608c2e174b2b2773f1,Микроэкономиксийн шинжилгээ,D,G,15
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,451ae86722d26a608c2e174b2b2773f1,Микроэкономиксийн шинжилгээ,D,G,12
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,451ae86722d26a608c2e174b2b2773f1,Микроэкономиксийн шинжилгээ,D,R,1
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,451ae86722d26a608c2e174b2b2773f1,Микроэкономиксийн шинжилгээ,F,W,1
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,451ae86722d26a608c2e174b2b2773f1,Микроэкономиксийн шинжилгээ,F,G,26
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,451ae86722d26a608c2e174b2b2773f1,Микроэкономиксийн шинжилгээ,F,I,4
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,451ae86722d26a608c2e174b2b2773f1,Микроэкономиксийн шинжилгээ,F,CA,2
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,17fa420c99b3094dcacdf8677789c983,Мөнгөний онол ба бодлого,A,G,3
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,17fa420c99b3094dcacdf8677789c983,Мөнгөний онол ба бодлого,B,G,7
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,17fa420c99b3094dcacdf8677789c983,Мөнгөний онол ба бодлого,B+,G,2
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,17fa420c99b3094dcacdf8677789c983,Мөнгөний онол ба бодлого,C,G,6
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,17fa420c99b3094dcacdf8677789c983,Мөнгөний онол ба бодлого,C,G,6
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,17fa420c99b3094dcacdf8677789c983,Мөнгөний онол ба бодлого,C+,G,2
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,17fa420c99b3094dcacdf8677789c983,Мөнгөний онол ба бодлого,D,R,1
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,17fa420c99b3094dcacdf8677789c983,Мөнгөний онол ба бодлого,D,G,6
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,17fa420c99b3094dcacdf8677789c983,Мөнгөний онол ба бодлого,D,G,10
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,17fa420c99b3094dcacdf8677789c983,Мөнгөний онол ба бодлого,F,G,34
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,17fa420c99b3094dcacdf8677789c983,Мөнгөний онол ба бодлого,F,I,2
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,17fa420c99b3094dcacdf8677789c983,Мөнгөний онол ба бодлого,F,W,2
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,17fa420c99b3094dcacdf8677789c983,Мөнгөний онол ба бодлого,F,CA,1
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,ba84d9ed0e2c391714dd41620490d8db,Ногоон эдийн засгийн бодлого,A,G,4
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,ba84d9ed0e2c391714dd41620490d8db,Ногоон эдийн засгийн бодлого,A+,G,3
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,ba84d9ed0e2c391714dd41620490d8db,Ногоон эдийн засгийн бодлого,B,G,3
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,ba84d9ed0e2c391714dd41620490d8db,Ногоон эдийн засгийн бодлого,B,G,13
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,ba84d9ed0e2c391714dd41620490d8db,Ногоон эдийн засгийн бодлого,B+,G,1
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,ba84d9ed0e2c391714dd41620490d8db,Ногоон эдийн засгийн бодлого,C,G,1
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,ba84d9ed0e2c391714dd41620490d8db,Ногоон эдийн засгийн бодлого,F,W,1
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,2f014b914ea5e7c04fc6cbde68d02141,Олон улсын санхүү,A,G,8
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,2f014b914ea5e7c04fc6cbde68d02141,Олон улсын санхүү,A+,G,5
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,2f014b914ea5e7c04fc6cbde68d02141,Олон улсын санхүү,B,G,6
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,2f014b914ea5e7c04fc6cbde68d02141,Олон улсын санхүү,B,G,13
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,2f014b914ea5e7c04fc6cbde68d02141,Олон улсын санхүү,C,G,3
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,2f014b914ea5e7c04fc6cbde68d02141,Олон улсын санхүү,C,G,6
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,2f014b914ea5e7c04fc6cbde68d02141,Олон улсын санхүү,D,G,3
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,2f014b914ea5e7c04fc6cbde68d02141,Олон улсын санхүү,F,I,1
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,2f014b914ea5e7c04fc6cbde68d02141,Олон улсын санхүү,F,W,2
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,2f014b914ea5e7c04fc6cbde68d02141,Олон улсын санхүү,F,CA,1
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,37da327024595cdb77d6fd933f43d6b9,"Олон улсын худалдааны онол, бодлого",A,G,1
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,37da327024595cdb77d6fd933f43d6b9,"Олон улсын худалдааны онол, бодлого",B+,G,1
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,37da327024595cdb77d6fd933f43d6b9,"Олон улсын худалдааны онол, бодлого",C,G,2
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,37da327024595cdb77d6fd933f43d6b9,"Олон улсын худалдааны онол, бодлого",F,G,1
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,37da327024595cdb77d6fd933f43d6b9,"Олон улсын худалдааны онол, бодлого",F,I,1
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,37da327024595cdb77d6fd933f43d6b9,"Олон улсын худалдааны онол, бодлого",F,W,1
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,34d2379317fb3635602ad19abbabf397,Өрсөлдөх чадварын эдийн засаг,A,G,5
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,34d2379317fb3635602ad19abbabf397,Өрсөлдөх чадварын эдийн засаг,A+,G,1
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,34d2379317fb3635602ad19abbabf397,Өрсөлдөх чадварын эдийн засаг,F,WF,1
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,5b8b532425202aabea874712edabd2ac,Санхүүгийн экономикс,A,G,1
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,5b8b532425202aabea874712edabd2ac,Санхүүгийн экономикс,A+,G,2
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,5b8b532425202aabea874712edabd2ac,Санхүүгийн экономикс,B,G,3
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,5b8b532425202aabea874712edabd2ac,Санхүүгийн экономикс,B,G,1
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,5b8b532425202aabea874712edabd2ac,Санхүүгийн экономикс,C,G,9
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,5b8b532425202aabea874712edabd2ac,Санхүүгийн экономикс,C,G,6
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,5b8b532425202aabea874712edabd2ac,Санхүүгийн экономикс,C+,G,1
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,5b8b532425202aabea874712edabd2ac,Санхүүгийн экономикс,D,G,5
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,5b8b532425202aabea874712edabd2ac,Санхүүгийн экономикс,D,G,6
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,5b8b532425202aabea874712edabd2ac,Санхүүгийн экономикс,F,G,8
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,5b8b532425202aabea874712edabd2ac,Санхүүгийн экономикс,F,W,4
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,5b8b532425202aabea874712edabd2ac,Санхүүгийн экономикс,F,WF,13
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,5b8b532425202aabea874712edabd2ac,Санхүүгийн экономикс,F,CA,2
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,0a06a00f444e0d933ece33d2a02e9970,Статистикийн үндэс (Ерөнхий суурь),A,G,8
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,0a06a00f444e0d933ece33d2a02e9970,Статистикийн үндэс (Ерөнхий суурь),A+,G,19
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,0a06a00f444e0d933ece33d2a02e9970,Статистикийн үндэс (Ерөнхий суурь),B,G,12
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,0a06a00f444e0d933ece33d2a02e9970,Статистикийн үндэс (Ерөнхий суурь),B,G,9
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,0a06a00f444e0d933ece33d2a02e9970,Статистикийн үндэс (Ерөнхий суурь),B+,G,3
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,0a06a00f444e0d933ece33d2a02e9970,Статистикийн үндэс (Ерөнхий суурь),C,G,15
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,0a06a00f444e0d933ece33d2a02e9970,Статистикийн үндэс (Ерөнхий суурь),C,G,12
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,0a06a00f444e0d933ece33d2a02e9970,Статистикийн үндэс (Ерөнхий суурь),C+,G,9
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,0a06a00f444e0d933ece33d2a02e9970,Статистикийн үндэс (Ерөнхий суурь),D,G,12
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,0a06a00f444e0d933ece33d2a02e9970,Статистикийн үндэс (Ерөнхий суурь),D,G,7
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,0a06a00f444e0d933ece33d2a02e9970,Статистикийн үндэс (Ерөнхий суурь),F,G,12
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,0a06a00f444e0d933ece33d2a02e9970,Статистикийн үндэс (Ерөнхий суурь),F,I,1
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,0a06a00f444e0d933ece33d2a02e9970,Статистикийн үндэс (Ерөнхий суурь),F,W,6
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,0a06a00f444e0d933ece33d2a02e9970,Статистикийн үндэс (Ерөнхий суурь),F,WF,19
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,0a06a00f444e0d933ece33d2a02e9970,Статистикийн үндэс (Ерөнхий суурь),F,CA,2
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,4197c77706a5d5610d83f009209b00fe,Хөгжлийн экономикс,A,G,24
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,4197c77706a5d5610d83f009209b00fe,Хөгжлийн экономикс,A+,G,58
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,4197c77706a5d5610d83f009209b00fe,Хөгжлийн экономикс,B,G,2
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,4197c77706a5d5610d83f009209b00fe,Хөгжлийн экономикс,B+,G,1
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,4197c77706a5d5610d83f009209b00fe,Хөгжлийн экономикс,D,G,1
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,4197c77706a5d5610d83f009209b00fe,Хөгжлийн экономикс,F,W,5
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,01edfe9e99c2cb54c987700056bda338,Хөдөлмөрийн экономикс,A,G,5
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,01edfe9e99c2cb54c987700056bda338,Хөдөлмөрийн экономикс,B,G,8
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,01edfe9e99c2cb54c987700056bda338,Хөдөлмөрийн экономикс,B,G,4
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,01edfe9e99c2cb54c987700056bda338,Хөдөлмөрийн экономикс,B+,G,8
dcfa87cb2f2a61269b9ff9d6f8b71098,Эдийн засгийн тэнхим,01edfe9e99c2cb54c987700056bda338,Хөдөлмөрийн экономикс,C,G,2
